id,parent_id,normalized_name,founded_at,status,company_found_at,since_founded,alpha,beta,closed,development,live,operating,private
r:38806,c:2623,global community,1996-01-01,operating,1996-01-01,0,0,0,0,0,0,1,0
r:38807,c:2623,in2books,1996-01-01,operating,1996-01-01,0,0,0,0,0,0,1,0
r:38808,c:2623,schoolmail365,1996-01-01,operating,1996-01-01,0,0,0,0,0,0,1,0
r:38809,c:2623,epals media cobblestone cricket publishing,1996-01-01,operating,1996-01-01,0,0,0,0,0,0,1,0
r:38810,c:4446,appgalleries,2007-01-01,operating,2007-01-01,0,0,0,0,0,0,1,0
r:38811,c:75939,personal reputation management,2010-01-01,operating,2010-01-01,0,0,0,0,0,0,1,0
r:38812,c:5314,broadcause,2007-01-01,operating,2007-01-01,0,0,0,0,0,0,1,0
r:38814,c:25749,appy geek,2008-01-01,operating,2008-01-01,0,0,0,0,0,0,1,0
r:38816,c:163209,web development services,2004-05-21,live,2004-05-21,0,0,0,0,0,1,0,0
r:38817,c:273294,real estates,1962-01-01,operating,1962-01-01,0,0,0,0,0,0,1,0
r:38818,c:273294,new home construction,1962-01-01,operating,1962-01-01,0,0,0,0,0,0,1,0
r:38819,c:273294,home land packages,1962-01-01,operating,1962-01-01,0,0,0,0,0,0,1,0
r:38820,c:46014,payforit 4 0,2012-07-01,operating,2009-03-15,1204,0,0,0,0,0,1,0
r:38821,c:46014,direct to bill,2009-03-15,operating,2009-03-15,0,0,0,0,0,0,1,0
r:38822,c:46014,enhanced singleclick,2009-03-15,operating,2009-03-15,0,0,0,0,0,0,1,0
r:38823,c:157594,zipline,2012-01-01,operating,2012-01-01,0,0,0,0,0,0,1,0
r:38824,c:238545,sequoia platform,2004-01-01,operating,2004-01-01,0,0,0,0,0,0,1,0
r:38825,c:64910,wireless presentation system,2005-01-01,operating,2005-01-01,0,0,0,0,0,0,1,0
r:38826,c:64910,glass whiteboards,2005-01-01,operating,2005-01-01,0,0,0,0,0,0,1,0
r:38827,c:191216,energy star air conditioners,2004-10-18,operating,2004-10-18,0,0,0,0,0,0,1,0
r:38828,c:191216,energy star mini split air conditioners,2004-10-18,operating,2004-10-18,0,0,0,0,0,0,1,0
r:38829,c:259291,brevado,2013-09-01,operating,2013-09-01,0,0,0,0,0,0,1,0
r:3883,c:3611,thinkfree office,1998-03-27,operating,1998-03-27,0,0,0,0,0,0,1,0
r:38831,c:273940,srr1356 rfid shortrange reader,2009-05-13,operating,2009-05-13,0,0,0,0,0,0,1,0
r:38832,c:273940,btr1356 rfid bluetooth reader,2009-05-13,operating,2009-05-13,0,0,0,0,0,0,1,0
r:38833,c:273940,dtr1356 rfid desktop reader,2009-05-13,operating,2009-05-13,0,0,0,0,0,0,1,0
r:38834,c:273940,mrr1356 rfid midrange reader,2009-05-13,operating,2009-05-13,0,0,0,0,0,0,1,0
r:38835,c:273940,rfidm1356 rfid modul,2009-05-13,operating,2009-05-13,0,0,0,0,0,0,1,0
r:38836,c:273940,evalb1356 evaluation board,2009-05-13,operating,2009-05-13,0,0,0,0,0,0,1,0
r:3884,c:3611,thinkfree online,1998-03-27,operating,1998-03-27,0,0,0,0,0,0,1,0
r:38841,c:26190,readspeaker tts producer,1999-01-01,operating,1999-01-01,0,0,0,0,0,0,1,0
r:38842,c:26190,readspeaker docreader,1999-01-01,operating,1999-01-01,0,0,0,0,0,0,1,0
r:38843,c:176,intro,2013-10-01,operating,2003-05-01,3806,0,0,0,0,0,1,0
r:38844,c:38337,collections,2013-02-05,operating,2013-02-05,0,0,0,0,0,0,1,0
r:38845,c:4892,rubicon,2008-02-01,development,2008-02-01,0,0,0,0,1,0,0,0
r:38846,c:53453,stipple search,2013-10-01,live,2010-01-01,1369,0,0,0,0,1,0,0
r:38847,c:38832,mobile display ads,2004-03-05,operating,2004-03-05,0,0,0,0,0,0,1,0
r:38848,c:38832,mobile video ads,2004-03-05,operating,2004-03-05,0,0,0,0,0,0,1,0
r:38849,c:66194,made for you custom hair color,2008-01-01,operating,2008-01-01,0,0,0,0,0,0,1,0
r:38850,c:27967,mobilisafe,2000-01-01,operating,2000-01-01,0,0,0,0,0,0,1,0
r:38851,c:27967,controlsinsight,2000-01-01,operating,2000-01-01,0,0,0,0,0,0,1,0
r:38852,c:27967,userinsight,2000-01-01,operating,2000-01-01,0,0,0,0,0,0,1,0
r:38854,c:16483,jvcache 4 1 sp2,2004-01-01,operating,2004-01-01,0,0,0,0,0,0,1,0
r:38855,c:16483,jvcache express free,2004-01-01,operating,2004-01-01,0,0,0,0,0,0,1,0
r:38856,c:274031,bold mobile community manager,2009-10-09,operating,2009-10-09,0,0,0,0,0,0,1,0
r:38857,c:273566,closed captioning insertion on live web video,2013-04-26,beta,2013-04-26,0,0,1,0,0,0,0,0
r:38858,c:273566,ip camera acquisition and distribution,2013-04-26,operating,2013-04-26,0,0,0,0,0,0,1,0
r:38859,c:273566,live video transcoding and output,2013-04-26,operating,2013-04-26,0,0,0,0,0,0,1,0
r:38860,c:14699,mycampus mobile,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
r:38861,c:14699,mobile,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
r:38862,c:14699,quicklaunch sso,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
r:38863,c:14699,campushelp,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
r:38864,c:14699,campuscloud,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
r:38865,c:14699,campusidm,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
r:38866,c:14699,campus inframanagement,2003-01-01,operating,2003-01-01,0,0,0,0,0,0,1,0
r:38868,c:265613,biophotonic scanner,2013-01-01,operating,2013-01-01,0,0,0,0,0,0,1,0
r:38869,c:148324,gliif,2012-01-05,operating,2012-01-05,0,0,0,0,0,0,1,0
r:38870,c:35363,neon big data analytics powered customer experience and revenue management platform,2008-01-01,operating,2008-01-01,0,0,0,0,0,0,1,0
r:38871,c:35363,qreda multi channel mobile advertising platform,2008-01-01,operating,2008-01-01,0,0,0,0,0,0,1,0
r:38872,c:271192,performance management software,2006-03-10,operating,2006-03-10,0,0,0,0,0,0,1,0
r:38873,c:271192,corporate performance management system,2006-03-10,operating,2006-03-10,0,0,0,0,0,0,1,0
r:38874,c:271192,customer satisfaction survey system,2006-03-10,operating,2006-03-10,0,0,0,0,0,0,1,0
r:38875,c:149451,right now,2001-10-01,operating,2001-10-01,0,0,0,0,0,0,1,0
r:38876,c:163565,waymate online platform,2013-04-01,live,2010-12-01,852,0,0,0,0,1,0,0
r:38877,c:163565,waymate ios app,2013-04-22,beta,2010-12-01,873,0,1,0,0,0,0,0
r:38878,c:262930,pink dollar,2012-10-04,private,2011-03-15,569,0,0,0,0,0,0,1
r:3888,c:5692,swirrl,2008-09-25,live,2008-01-01,268,0,0,0,0,1,0,0
r:38881,c:274410,momark rewards app,2012-01-01,operating,2012-01-01,0,0,0,0,0,0,1,0
r:38884,c:11312,onesource isell,1993-01-01,operating,1993-01-01,0,0,0,0,0,0,1,0
r:38885,c:11312,onesource isell business contacts,1993-01-01,operating,1993-01-01,0,0,0,0,0,0,1,0
r:38886,c:11312,onesource data solutions,1993-01-01,operating,1993-01-01,0,0,0,0,0,0,1,0
r:38887,c:11312,onesource global business browser,1993-01-01,operating,1993-01-01,0,0,0,0,0,0,1,0
r:38889,c:274024,colocation services,2001-01-01,operating,2001-01-01,0,0,0,0,0,0,1,0
r:3889,c:5698,locify mobile client,2008-04-15,beta,2007-10-19,179,0,1,0,0,0,0,0
r:38890,c:274024,dedicated server host,2001-01-01,operating,2001-01-01,0,0,0,0,0,0,1,0
r:38891,c:274024,data center management,2001-01-01,operating,2001-01-01,0,0,0,0,0,0,1,0
r:38892,c:274024,cloud computing,2001-01-01,operating,2001-01-01,0,0,0,0,0,0,1,0
r:38893,c:274024,web server hosting,2001-01-01,operating,2001-01-01,0,0,0,0,0,0,1,0
r:38895,c:187446,passbeemedia pocket,2013-08-01,operating,2013-08-01,0,0,0,0,0,0,1,0
r:38896,c:275021,pulsemob mobile check in app,2011-04-01,live,2011-04-01,0,0,0,0,0,1,0,0
r:38897,c:275021,pulsemob participant communication app,2011-04-01,live,2011-04-01,0,0,0,0,0,1,0,0
r:38898,c:16995,voxer pro,2007-01-01,operating,2007-01-01,0,0,0,0,0,0,1,0
r:389,c:321,buxfer,2006-09-01,live,2007-07-01,-303,0,0,0,0,1,0,0
r:3890,c:5699,wackwall,2008-05-01,beta,2004-01-01,1582,0,1,0,0,0,0,0
r:38900,c:274702,prvdr web app,2013-10-27,live,2011-06-01,879,0,0,0,0,1,0,0
r:38901,c:218419,personal concept tutor,2010-12-08,operating,2010-12-08,0,0,0,0,0,0,1,0
r:38902,c:271735,enterprise cloud email for mac users,2013-08-01,operating,2013-08-01,0,0,0,0,0,0,1,0
r:3891,c:5705,the traveling gringos,2008-02-01,live,2008-02-11,-10,0,0,0,0,1,0,0
r:38910,c:275041,google adwords experience ads manager,2012-04-01,live,2012-04-01,0,0,0,0,0,1,0,0
r:38911,c:275041,google adwords experience ads consultant,2012-04-01,live,2012-04-01,0,0,0,0,0,1,0,0
r:38912,c:275041,google adwords experience ads master,2012-04-01,live,2012-04-01,0,0,0,0,0,1,0,0
r:38913,c:273713,get your price,2013-01-04,operating,2013-01-04,0,0,0,0,0,0,1,0
r:38914,c:273713,get a quote,2013-01-04,operating,2013-01-04,0,0,0,0,0,0,1,0
r:38915,c:273713,listing search,2013-01-04,operating,2013-01-04,0,0,0,0,0,0,1,0
r:38916,c:273713,enterprise purchase solutions,2013-01-04,operating,2013-01-04,0,0,0,0,0,0,1,0
r:38917,c:273713,sharkmarx smartphone app,2013-01-04,operating,2013-01-04,0,0,0,0,0,0,1,0
r:38918,c:275021,mobile payment swiper,2011-04-01,operating,2011-04-01,0,0,0,0,0,0,1,0
r:38920,c:275398,allerad,1992-01-01,operating,1992-01-01,0,0,0,0,0,0,1,0
r:38922,c:275063,high quality lenses for reglazing any kind of eyeglasses,2012-08-02,operating,2012-08-02,0,0,0,0,0,0,1,0
r:38923,c:270849,tensile fabric structures,2012-05-01,operating,2012-05-01,0,0,0,0,0,0,1,0
r:38924,c:270849,shade sails,2012-05-01,operating,2012-05-01,0,0,0,0,0,0,1,0
r:38925,c:270849,architectural umbrellas,2012-05-01,operating,2012-05-01,0,0,0,0,0,0,1,0
r:38926,c:270849,tensile membranes,2012-05-01,operating,2012-05-01,0,0,0,0,0,0,1,0
r:38927,c:270849,framed shade structures,2012-05-01,operating,2012-05-01,0,0,0,0,0,0,1,0
r:38928,c:270849,barrel vaults,2012-05-01,operating,2012-05-01,0,0,0,0,0,0,1,0
r:38929,c:243704,annotree,2013-07-01,operating,2013-07-01,0,0,0,0,0,0,1,0
r:3893,c:4486,bubbleshare,1991-06-28,operating,1991-06-28,0,0,0,0,0,0,1,0
r:38930,c:4379,autoresponders,2008-04-17,operating,2008-04-17,0,0,0,0,0,0,1,0
r:38931,c:4379,rss to email,2008-04-17,operating,2008-04-17,0,0,0,0,0,0,1,0
r:38932,c:4379,autoresponder,2008-04-17,operating,2008-04-17,0,0,0,0,0,0,1,0
r:38933,c:4379,signup forms,2008-04-17,operating,2008-04-17,0,0,0,0,0,0,1,0
r:38934,c:4379,google chrome plugin,2008-04-17,operating,2008-04-17,0,0,0,0,0,0,1,0
r:38935,c:4379,ecommerce integrations,2008-04-17,operating,2008-04-17,0,0,0,0,0,0,1,0
r:38936,c:4379,salesforce integration,2008-04-17,operating,2008-04-17,0,0,0,0,0,0,1,0
r:38937,c:4379,email design tool,2008-04-17,operating,2008-04-17,0,0,0,0,0,0,1,0
r:38940,c:274355,mood monitor,2013-01-01,operating,2009-01-01,1461,0,0,0,0,0,1,0
r:38941,c:274355,bpm suite,2013-01-01,operating,2009-01-01,1461,0,0,0,0,0,1,0
r:38942,c:154693,grillcheck? v1 1 update https itunes apple com us app grillcheck id714439444,2012-03-01,operating,2012-03-01,0,0,0,0,0,0,1,0
r:38943,c:54494,playboy magazine,1953-01-01,operating,1953-01-01,0,0,0,0,0,0,1,0
r:38944,c:228029,payment processing virtual terminal,2011-01-01,operating,2011-01-01,0,0,0,0,0,0,1,0
r:38945,c:228029,craigslist advertisment flyer,2011-01-01,operating,2011-01-01,0,0,0,0,0,0,1,0
r:38946,c:11275,risesmart compass,2007-02-01,operating,2007-02-01,0,0,0,0,0,0,1,0
r:38947,c:11275,risesmart transition,2007-02-01,operating,2007-02-01,0,0,0,0,0,0,1,0
r:38948,c:171182,pca audit,2012-02-15,operating,2012-02-15,0,0,0,0,0,0,1,0
r:38949,c:171182,pca farma,2012-02-15,operating,2012-02-15,0,0,0,0,0,0,1,0
r:38951,c:197874,floome,2013-02-26,operating,2013-02-26,0,0,0,0,0,0,1,0
r:38952,c:28105,mixpanel mobile surveys,2009-06-20,operating,2009-06-20,0,0,0,0,0,0,1,0
r:38953,c:15713,encyclopedia britanica app,2005-08-01,operating,2005-08-01,0,0,0,0,0,0,1,0
r:38954,c:15713,instapuzzler,2005-08-01,operating,2005-08-01,0,0,0,0,0,0,1,0
r:38955,c:15713,viewer for khan academy,2005-08-01,operating,2005-08-01,0,0,0,0,0,0,1,0
r:38956,c:15713,siliconshire,2005-08-01,operating,2005-08-01,0,0,0,0,0,0,1,0
r:38957,c:239388,audience discovery engine,2013-02-01,beta,2013-02-01,0,0,1,0,0,0,0,0
r:38958,c:6152,open e dss v7 lite,1998-09-09,operating,1998-09-09,0,0,0,0,0,0,1,0
r:38959,c:260135,advertising campaign banners in directorionuevopolanco,2013-07-09,operating,2013-07-09,0,0,0,0,0,0,1,0
r:3896,c:3611,thinkfree server standard,1998-03-27,operating,1998-03-27,0,0,0,0,0,0,1,0
r:38960,c:85053,interactive story applications,2010-06-17,operating,2010-06-17,0,0,0,0,0,0,1,0
r:38961,c:85053,childrens content,2010-06-17,operating,2010-06-17,0,0,0,0,0,0,1,0
r:38962,c:85053,mobile story applications,2010-06-17,operating,2010-06-17,0,0,0,0,0,0,1,0
r:38963,c:85053,verso story engine,2010-06-17,operating,2010-06-17,0,0,0,0,0,0,1,0
r:38964,c:235432,project management getting things done training course,2013-02-01,live,2005-01-01,2953,0,0,0,0,1,0,0
r:38966,c:275406,shillster mobile app,2013-10-01,operating,2013-05-01,153,0,0,0,0,0,1,0
r:38967,c:272384,e restaurant,1997-01-01,operating,1997-01-01,0,0,0,0,0,0,1,0
r:38968,c:272384,hula,1997-01-01,operating,1997-01-01,0,0,0,0,0,0,1,0
r:38969,c:272384,xformity,1997-01-01,operating,1997-01-01,0,0,0,0,0,0,1,0
r:3897,c:3611,thinkfree server professional,1998-03-27,operating,1998-03-27,0,0,0,0,0,0,1,0
r:38970,c:272384,orderbee,1997-01-01,operating,1997-01-01,0,0,0,0,0,0,1,0
r:38971,c:18145,lokad botdefender,2008-04-01,operating,2008-04-01,0,0,0,0,0,0,1,0
r:38972,c:245000,airfy hotspot n,2013-09-01,operating,2013-09-01,0,0,0,0,0,0,1,0
r:38973,c:150384,omnicube,2009-01-01,operating,2009-01-01,0,0,0,0,0,0,1,0
r:38974,c:200875,mvakil,2012-08-10,operating,2012-08-10,0,0,0,0,0,0,1,0
r:38975,c:136495,hitcompanies,2013-11-01,live,2007-01-01,2496,0,0,0,0,1,0,0
r:38977,c:39297,story running,2009-10-10,operating,2009-10-10,0,0,0,0,0,0,1,0
r:38978,c:236186,airlike,2010-08-01,operating,2010-08-01,0,0,0,0,0,0,1,0
r:38979,c:264888,totally us,2013-09-16,development,2013-09-16,0,0,0,0,1,0,0,0
r:3898,c:3611,thinkfree conversion server,1998-03-27,operating,1998-03-27,0,0,0,0,0,0,1,0
r:38980,c:246168,selk solo,2013-01-01,operating,2013-01-01,0,0,0,0,0,0,1,0
r:38981,c:246168,selk doubles,2013-01-01,operating,2013-01-01,0,0,0,0,0,0,1,0
r:38982,c:246168,selk group,2013-01-01,operating,2013-01-01,0,0,0,0,0,0,1,0
r:38984,c:66194,love unconditionally color safe conditioner,2008-01-01,operating,2008-01-01,0,0,0,0,0,0,1,0
r:38985,c:276044,quandoo booking basic,2012-12-01,operating,2012-12-01,0,0,0,0,0,0,1,0
r:38986,c:276044,quandoo booking professional,2012-12-01,operating,2012-12-01,0,0,0,0,0,0,1,0
r:38987,c:276044,quandoo booking premium,2012-12-01,operating,2012-12-01,0,0,0,0,0,0,1,0
r:38988,c:276044,quandoo specials,2012-12-01,operating,2012-12-01,0,0,0,0,0,0,1,0
r:38989,c:276044,quandoo cashier,2012-12-01,operating,2012-12-01,0,0,0,0,0,0,1,0
r:3899,c:3611,thinkfree mobile,1998-03-27,operating,1998-03-27,0,0,0,0,0,0,1,0
r:38990,c:191826,peregrine7,2012-06-20,operating,2012-06-20,0,0,0,0,0,0,1,0
r:38993,c:256624,garland,2011-01-01,operating,2011-01-01,0,0,0,0,0,0,1,0
r:38994,c:256624,hourglass,2011-01-01,operating,2011-01-01,0,0,0,0,0,0,1,0
r:38995,c:256624,resttest,2011-01-01,operating,2011-01-01,0,0,0,0,0,0,1,0
r:38996,c:256624,twilink,2011-01-01,operating,2011-01-01,0,0,0,0,0,0,1,0
r:38997,c:256624,relaxtube,2011-01-01,operating,2011-01-01,0,0,0,0,0,0,1,0
r:38998,c:256624,foodrecalls,2011-01-01,operating,2011-01-01,0,0,0,0,0,0,1,0
r:38999,c:17243,teamworkpm,2007-01-01,operating,2007-01-01,0,0,0,0,0,0,1,0
r:39,c:1587,edgecast,2006-08-01,live,2006-08-01,0,0,0,0,0,1,0,0
r:390,c:321,buxfer facebook widget,2007-06-24,live,2007-07-01,-7,0,0,0,0,1,0,0
r:3900,c:3611,thinkfree docs,1998-03-27,operating,1998-03-27,0,0,0,0,0,0,1,0
r:39000,c:253048,scratch,2010-03-01,operating,2010-03-01,0,0,0,0,0,0,1,0
r:39001,c:175815,dealply,2010-01-01,operating,2010-01-01,0,0,0,0,0,0,1,0
r:39002,c:264267,mergers and acquisitions in india,1993-09-22,development,1993-09-22,0,0,0,0,1,0,0,0
r:39003,c:146428,ovia fertility,2012-06-01,operating,2012-06-01,0,0,0,0,0,0,1,0
r:39004,c:146428,ovia pregnancy,2012-06-01,operating,2012-06-01,0,0,0,0,0,0,1,0
r:39006,c:231947,cambridge audio minx xi digital music system,1994-01-01,operating,1994-01-01,0,0,0,0,0,0,1,0
r:39007,c:158733,pixelstick,2010-01-01,operating,2010-01-01,0,0,0,0,0,0,1,0
r:39008,c:158733,remee,2010-01-01,operating,2010-01-01,0,0,0,0,0,0,1,0
r:39009,c:22784,square stand,2009-02-01,operating,2009-02-01,0,0,0,0,0,0,1,0
r:3901,c:3977,odeo,2005-07-01,live,2005-07-01,0,0,0,0,0,1,0,0
r:39010,c:65919,clique,2010-12-01,operating,2010-12-01,0,0,0,0,0,0,1,0
r:39011,c:65919,epic,2010-12-01,operating,2010-12-01,0,0,0,0,0,0,1,0
r:39012,c:222500,selfie,2013-07-01,live,2013-07-01,0,0,0,0,0,1,0,0
r:39014,c:207995,lifeloc fc series,1983-12-31,operating,1983-12-31,0,0,0,0,0,0,1,0
r:39015,c:207995,phoenix 6 0 evidential breath testers,1983-12-31,operating,1983-12-31,0,0,0,0,0,0,1,0
r:39016,c:72382,white label gaming platform,2007-07-01,operating,2007-07-01,0,0,0,0,0,0,1,0
r:39017,c:72382,game developer apis,2007-07-01,operating,2007-07-01,0,0,0,0,0,0,1,0
r:39018,c:72382,mobile browser gaming solutions,2007-07-01,operating,2007-07-01,0,0,0,0,0,0,1,0
r:39019,c:72382,game customisation localisation,2007-07-01,operating,2007-07-01,0,0,0,0,0,0,1,0
r:39020,c:76064,push notifications,2006-01-01,operating,2006-01-01,0,0,0,0,0,0,1,0
r:39021,c:76064,centili,2006-01-01,operating,2006-01-01,0,0,0,0,0,0,1,0
r:39022,c:275813,persuasionapi,2012-08-01,operating,2012-08-01,0,0,0,0,0,0,1,0
r:39024,c:242577,community edition,2011-01-01,live,2011-10-18,-290,0,0,0,0,1,0,0
r:39025,c:242577,enterprise edition,2013-11-10,operating,2011-10-18,754,0,0,0,0,0,1,0
r:39026,c:267629,afinia h series 3d printer,2009-01-01,operating,2009-01-01,0,0,0,0,0,0,1,0
r:39027,c:76064,?coins,2006-01-01,operating,2006-01-01,0,0,0,0,0,0,1,0
r:39028,c:155928,quotefish,2012-04-01,operating,2012-04-01,0,0,0,0,0,0,1,0
r:39029,c:230336,hirefox?,2011-10-01,operating,2011-10-01,0,0,0,0,0,0,1,0
r:39030,c:17343,vembu crm,2004-07-01,operating,2004-07-01,0,0,0,0,0,0,1,0
r:39031,c:269921,saltele,2008-09-23,operating,2008-09-23,0,0,0,0,0,0,1,0
r:39032,c:44068,intelligence,1999-01-01,operating,1999-01-01,0,0,0,0,0,0,1,0
r:39033,c:44068,reference,1999-01-01,operating,1999-01-01,0,0,0,0,0,0,1,0
r:39034,c:144947,simpleshow premium,2008-01-01,operating,2008-01-01,0,0,0,0,0,0,1,0
r:39042,c:49130,arduino micro,2005-01-01,operating,2005-01-01,0,0,0,0,0,0,1,0
r:39043,c:72883,beanstalk data customer master,2009-05-01,operating,2009-05-01,0,0,0,0,0,0,1,0
r:39044,c:72883,beanstalk data campaign engine,2009-05-01,operating,2009-05-01,0,0,0,0,0,0,1,0
r:39045,c:72883,beanstalk data tracker,2009-05-01,operating,2009-05-01,0,0,0,0,0,0,1,0
r:39046,c:72883,beanstalk connect,2009-05-01,operating,2009-05-01,0,0,0,0,0,0,1,0
r:39047,c:72883,beanstalk pay,2009-05-01,operating,2009-05-01,0,0,0,0,0,0,1,0
r:39049,c:203117,domain search plugin,2009-09-01,operating,2009-09-01,0,0,0,0,0,0,1,0
r:39051,c:239321,oomba,2012-04-01,operating,2012-04-01,0,0,0,0,0,0,1,0
r:39052,c:239321,oomba tv,2012-04-01,operating,2012-04-01,0,0,0,0,0,0,1,0
r:39053,c:40867,avatar ii,2007-01-01,operating,2007-01-01,0,0,0,0,0,0,1,0
r:39054,c:255105,impact accelerator network,2011-01-01,operating,2011-01-01,0,0,0,0,0,0,1,0
r:39055,c:207384,indicate investigators,2011-01-01,operating,2011-01-01,0,0,0,0,0,0,1,0
r:39057,c:72056,digital advertising solutions,2009-01-01,operating,2009-01-01,0,0,0,0,0,0,1,0
r:39058,c:929,kaltura mediago,2006-10-01,operating,2006-10-01,0,0,0,0,0,0,1,0
r:39059,c:9891,secureanywhere antivirus,1997-01-01,operating,1997-01-01,0,0,0,0,0,0,1,0
r:39060,c:9891,secureanywhere internet security plus,1997-01-01,operating,1997-01-01,0,0,0,0,0,0,1,0
r:39061,c:9891,secureanywhere internet security complete,1997-01-01,operating,1997-01-01,0,0,0,0,0,0,1,0
r:39062,c:9891,secureanywhere business endpoint protection,1997-01-01,operating,1997-01-01,0,0,0,0,0,0,1,0
r:39063,c:9891,secureanywhere mobile protection,1997-01-01,operating,1997-01-01,0,0,0,0,0,0,1,0
r:39064,c:9891,web content classification service,1997-01-01,operating,1997-01-01,0,0,0,0,0,0,1,0
r:39065,c:9891,web reputation service,1997-01-01,operating,1997-01-01,0,0,0,0,0,0,1,0
r:39066,c:9891,ip reputation service,1997-01-01,operating,1997-01-01,0,0,0,0,0,0,1,0
r:39067,c:9891,real time antiphishing service,1997-01-01,operating,1997-01-01,0,0,0,0,0,0,1,0
r:39068,c:9891,mobile app reputation service,1997-01-01,operating,1997-01-01,0,0,0,0,0,0,1,0
r:39069,c:277665,kintone,1997-08-08,operating,1997-08-08,0,0,0,0,0,0,1,0
r:39070,c:244148,wantify,2012-01-01,beta,2012-01-01,0,0,1,0,0,0,0,0
r:39078,c:264267,kbsaccountant,1993-09-22,development,1993-09-22,0,0,0,0,1,0,0,0
r:39079,c:276780,for artists,2013-10-15,operating,2013-10-15,0,0,0,0,0,0,1,0
r:39081,c:277324,converve platform,2000-01-01,operating,2000-01-01,0,0,0,0,0,0,1,0
r:39082,c:185260,parkingcrew,2010-01-01,operating,2010-01-01,0,0,0,0,0,0,1,0
r:39083,c:185260,dntx,2010-01-01,operating,2010-01-01,0,0,0,0,0,0,1,0
r:39084,c:238905,omnitouch,2011-05-01,operating,2011-05-01,0,0,0,0,0,0,1,0
r:39085,c:3132,htc gramohorn,1997-01-01,operating,1997-01-01,0,0,0,0,0,0,1,0
r:39086,c:15639,elemental conductor,2006-08-06,operating,2006-08-06,0,0,0,0,0,0,1,0
r:39087,c:15639,elemental stream,2006-08-06,operating,2006-08-06,0,0,0,0,0,0,1,0
r:39088,c:15639,elemental cloud,2006-08-06,operating,2006-08-06,0,0,0,0,0,0,1,0
r:39089,c:223768,bio,2011-01-01,operating,2011-01-01,0,0,0,0,0,0,1,0
r:39090,c:185625,weartowhere,2011-09-10,operating,2011-09-10,0,0,0,0,0,0,1,0
r:39091,c:185625,razzoe,2013-10-20,beta,2011-09-10,771,0,1,0,0,0,0,0
r:39092,c:48568,xbrl io,2008-01-01,operating,2008-01-01,0,0,0,0,0,0,1,0
r:39093,c:48568,publishing io,2008-01-01,operating,2008-01-01,0,0,0,0,0,0,1,0
r:39094,c:246357,ar flashcards space,2012-02-01,operating,2012-02-01,0,0,0,0,0,0,1,0
r:39095,c:277287,walking charger?,2011-05-03,operating,2011-05-03,0,0,0,0,0,0,1,0
r:39096,c:103477,weddingmix,2011-08-01,live,2011-08-01,0,0,0,0,0,1,0,0
r:39097,c:103477,videostitch,2013-11-11,beta,2011-08-01,833,0,1,0,0,0,0,0
r:391,c:320,retrevo product,2007-07-31,live,2006-01-01,576,0,0,0,0,1,0,0
r:39103,c:189300,magento checkout fields manager customize checkout page,2011-05-12,live,2009-01-01,861,0,0,0,0,1,0,0
r:39104,c:238927,teambook,2013-11-01,live,2012-01-01,670,0,0,0,0,1,0,0
r:39105,c:36681,mopay sms,2000-03-01,operating,2000-03-01,0,0,0,0,0,0,1,0
r:39106,c:36681,mopay web billing,2000-03-01,operating,2000-03-01,0,0,0,0,0,0,1,0
r:39107,c:36681,mopay carrier billing,2000-03-01,operating,2000-03-01,0,0,0,0,0,0,1,0
r:39108,c:36681,mopay landline billing,2000-03-01,operating,2000-03-01,0,0,0,0,0,0,1,0
r:39109,c:36681,mopay android billing,2000-03-01,operating,2000-03-01,0,0,0,0,0,0,1,0
r:39110,c:36681,mopay sms voting,2000-03-01,operating,2000-03-01,0,0,0,0,0,0,1,0
r:39111,c:238425,cloudfind app,2010-01-01,operating,2010-01-01,0,0,0,0,0,0,1,0
r:39112,c:181330,licencia freemium,2012-03-12,operating,2012-03-12,0,0,0,0,0,0,1,0
r:39113,c:181330,licencia gold,2012-03-12,operating,2012-03-12,0,0,0,0,0,0,1,0
r:39114,c:181330,licencia black,2012-03-12,operating,2012-03-12,0,0,0,0,0,0,1,0
r:39115,c:181330,licencia custom,2012-03-12,operating,2012-03-12,0,0,0,0,0,0,1,0
r:39116,c:181330,licencia taylormade,2012-03-12,operating,2012-03-12,0,0,0,0,0,0,1,0
r:39117,c:181330,licencia hub,2012-03-12,operating,2012-03-12,0,0,0,0,0,0,1,0
r:39119,c:220449,impala,2010-01-20,operating,2010-01-20,0,0,0,0,0,0,1,0
r:39120,c:40866,sense,1986-01-01,operating,1986-01-01,0,0,0,0,0,0,1,0
r:39127,c:274237,icertis contract management,2009-05-29,operating,2009-05-29,0,0,0,0,0,0,1,0
r:39128,c:274237,icertis transportation management,2009-05-29,operating,2009-05-29,0,0,0,0,0,0,1,0
r:39129,c:274237,icertis publictransport management,2009-05-29,operating,2009-05-29,0,0,0,0,0,0,1,0
r:39130,c:274237,icertis fleet management,2009-05-29,operating,2009-05-29,0,0,0,0,0,0,1,0
